 	Mean1	Mean2	Mean3	Mean4	Mean5	Mean6	Mean7	Mean8	Mean9	Mean10	Mean11	Mean12	Mean13	Mean14	Mean15	Mean16	Mean17	Mean18	Mean19	Mean20	Mean21	Mean22	Mean23	Mean24	Mean25	Mean26	Mean27	Mean28	Mean29	Mean30	Mean31	Mean32	Mean33	Mean34	Mean35	Mean36	Mean37	Mean38	Mean39	Mean40	Mean41	Mean42	Mean43	Mean44	Mean45	Mean46	Mean47	Mean48	Mean49	Mean50	Mean51	Mean52	Mean53	Mean54	Mean55	Mean56	Mean57	Mean58	Mean59	Mean60	Mean61	Mean62	Mean63	Mean64	Mean65	Mean66	Mean67	Mean68	Mean69	Mean70	Mean71	Mean72	Mean73
2102	721.312	1001.876	926.931	627.344	3047.938	687.955	866.298	519.656	620.821	447.701	540.882	1524.874	1071.792	525.774	544.595	399.595	437.470	552.186	540.422	399.753	583.472	733.521	661.112	998.400	771.502	687.735	885.159	732.256	1032.563	1667.168	806.545	730.885	814.509	902.118	1001.357	1726.724	1014.417	665.659	742.291	1914.370	825.980	927.211	1309.424	1147.396	748.242	804.302	1007.363	1113.026	757.142	843.703	798.244	1138.995	779.779	778.916	621.562	607.418	801.935	992.939	691.005	770.862	656.943	581.342	527.091	398.199	710.399	779.669	797.284	846.237	653.121	756.832	983.199	805.609	1057.622
2103	726.516	963.540	919.509	632.570	3125.089	712.801	901.427	515.397	561.745	444.874	516.824	1571.799	1066.011	524.947	557.831	378.460	410.417	528.598	528.403	396.814	575.174	715.706	664.547	992.743	803.888	730.192	917.368	793.831	1063.251	1681.968	792.220	715.682	767.037	886.207	965.713	1617.695	973.897	665.449	745.818	1852.607	827.118	893.070	1264.114	1085.502	726.036	775.646	990.474	1082.250	766.316	846.123	822.633	1023.977	794.359	765.242	619.615	617.909	761.890	988.362	689.500	762.631	632.987	557.358	526.591	405.311	674.018	766.917	795.506	847.318	654.715	772.408	994.276	802.052	1012.929
2104	718.433	974.345	925.792	639.729	3152.911	699.642	877.713	528.958	531.172	455.186	503.574	1556.448	1079	504.962	537.667	399.484	412.974	519.095	511.227	401.438	584.958	738.256	653.202	975.293	778.722	707.589	914.473	993.132	1049.036	1702.703	788.605	696.706	773.926	914.246	954.426	1522.163	980.326	650.903	765.446	1782.242	792.635	898.750	1206.837	1054.338	723.304	792.048	969.937	1028.667	763.889	844.728	795.996	905.787	787.619	735.510	593.840	605.230	767.720	994.886	664.848	762.473	612.414	552.833	519.182	405.299	701.184	759.110	815.625	863.811	661.764	778.010	980.059	801.330	1079.013
2105	722.503	916.062	906.908	625.701	3179.854	668.023	837.883	515.799	492.034	468.210	525.037	1497.816	1048.579	506.226	544.769	381.302	421.318	512.779	507.981	398.134	586.849	721.137	654.390	983.350	780.419	805.556	926.879	1080.119	1047.030	1719.422	766.600	689.937	750.804	870.044	936.344	1410.776	978.931	642.830	735.851	1702.550	777.621	907	1166.746	1018.164	723.036	789.974	964.053	1006.953	762.458	812.436	799.316	833.213	745.773	730.979	593.722	612.655	789.055	976.489	691.853	773.961	584.911	532.742	499.689	403.151	707.141	775.459	790.386	831.142	679.297	793.194	984.107	786.422	1034.587
2106	693.962	854.929	889.908	617.136	3167.688	669.756	825.222	494.598	452.317	445.617	508.743	1482.414	1006.601	487.731	517.021	382.135	414.007	504.965	494.972	401.149	578.849	728.782	624.928	938.350	746.678	744.026	863.126	1047.388	1057.766	1720.281	763.595	684.206	705.552	825.384	912.996	1232.431	939.160	633.256	722.487	1594.063	754.823	868.750	1098.811	970.232	714.067	754.312	946.942	966.469	741.342	839.585	793.927	773.472	749.718	711.468	585.988	596.073	788.145	934.288	649.701	734.064	578.115	525.358	480.008	390.371	671.865	733.735	786.335	836.892	655.727	767.691	980.511	767.604	1010.182
2107	702.274	824.965	896.838	631.253	3192.083	685.909	823.094	511.471	419.586	446.395	486.059	1468.052	998.366	493.394	529.703	387.921	428.232	499.794	481.242	397.974	579.981	723.114	639.982	942.171	730.717	712.026	854.923	965.425	1009.563	1778.789	773.450	682.406	746.521	809.163	897.222	1141.992	940.549	639.443	730.081	1481.462	749.502	845.664	1166.489	988.328	710.546	762.889	954.211	970.578	717.311	829.672	785.895	733.185	750.503	726.095	584.704	575.933	759.020	966.393	652.716	722.719	573.898	538.842	488.720	392.777	661.994	713.210	785.989	845.054	647.061	750.843	987.761	771.587	972.596
2108	662.592	823.867	883.145	635.362	3165.448	671.557	827.333	500.587	415.269	450.850	504.412	1476.839	996.399	489.452	521.103	399.405	419.834	519.714	480.607	389.701	593.566	721.953	627.085	958.907	748.581	677.497	826.440	865.037	1042.317	1798.151	764.680	681.465	719.147	859.458	897.513	1034.906	902.680	604.551	725	1429.749	767.010	842.477	1248.917	988.763	733.861	753.429	958.658	954.651	719.400	820.128	766.156	709.449	766.956	714.616	579.740	582.024	730.375	979.869	637.882	746.611	575.529	529.342	484.311	391.402	655.601	727.221	766.415	843.831	652.673	710.377	980.515	774.122	992.476
2109	716.140	832.451	910.491	643.285	3176.490	706.085	830.602	532.090	424.152	505.880	522.647	1447.247	1014.863	507.995	552.036	411.984	477.947	549.261	496.659	415.639	605.943	745.526	635.274	992.186	775.088	697.166	883.330	832.475	1063.653	1849.389	801.325	711.979	727.337	906.670	997.404	1018.142	987.080	645.284	789.473	1583.946	869.670	920.180	1450.689	1054.667	818.289	812.148	1000.316	1047.318	750.444	840.882	800.727	743.032	788.110	744.221	614.598	606.558	744.920	999.183	659.382	759.512	600.752	538.592	508.621	395.494	674.368	740.149	785.983	852.750	667.127	740.110	999.379	801.061	988.596
2110	867.854	1187.389	971.301	771.837	3176.370	772.153	946.520	701.667	481.814	570.485	616.522	1620.483	1225.749	690.212	747.513	521.913	539.781	625.834	667.384	598.067	781.981	889.687	804	1131.350	1007.756	784.894	970.396	939.128	1178.210	1947.551	915.355	829.413	841.920	1186.606	1645.183	1109.032	1064.166	739.011	1038.027	2473.123	1054.606	1253.266	2289.299	1263.101	1165.490	1101.974	1228.395	1433.078	939.533	917.333	876.807	829.421	838.724	820.132	703.544	729.648	856.725	1177.620	769.745	867.857	673.752	579.317	571.326	611.705	824.932	859.773	903.091	971.547	804.661	826.408	1133.143	898.870	1195.880
2111	930.490	1385.557	1033.809	835.475	3122.859	823.278	1025.409	727.529	474.710	591.748	598.779	1766.632	1267.732	707.178	778.251	529.603	526.583	620.769	667.725	618.686	831.151	882.630	797.081	1178.700	1123.898	849.146	999.462	915.995	1376.850	2011.957	978.800	1048.455	908.859	1275.222	1880.622	1130.118	1116.149	825.455	1017.392	2581.296	1070.818	1255.516	2325.992	1276.913	1130.067	1109.386	1223.932	1449.094	936.258	998.190	921.662	860.694	869.547	856.289	758.734	795.376	901.005	1201.476	798.392	907.384	713.318	638.450	623.500	658.386	851.068	887.061	938.903	982.763	813.648	859.031	1127.996	923.609	1227.458
2112	894.025	1410.858	1012.549	789.575	3106.224	834	997.819	723.608	450.379	548.371	598.743	1757.753	1257.798	686.942	731.138	500.683	497.477	615.186	663.303	655.175	811.033	873.701	786.126	1135.279	1066.717	857.185	1038.824	871.448	1372.796	1917.562	981.155	1043.836	886.190	1171.094	2076.700	1071.398	1102.914	842.989	961.628	2495.100	1051.837	1212.414	2079.595	1199.145	1043.871	1077.254	1164.800	1371.427	913.813	973.826	912.167	841.921	862.895	853.063	736.805	769.661	865.685	1174.738	776.770	894.064	743.771	643.908	600.932	664.510	809.018	875.608	943.080	955.953	783.218	865.864	1134.849	916.783	1237.173
2113	853.293	1431.106	1005.364	797.480	2979.620	827.545	1045.596	737.386	451.897	561.072	593.846	1802	1228.262	666.096	727.267	520.190	482.848	600.920	634.659	629.557	758.609	854	773.753	1148.493	1047.268	876.755	1008.846	844.589	1366.928	1881.573	956.470	983.003	897.405	1150.877	2144.248	1077.988	1053.794	809.108	945.987	2545.331	1060.882	1186.719	1921.580	1163.734	1035.660	1058.899	1130.532	1310.115	888.369	986.610	944.942	851.773	881.337	859.700	756.669	812.109	879.380	1153.166	786.716	924.266	769.643	669.358	579.439	637.661	803.153	828.740	918.670	959.527	786.539	826.115	1117.463	902.691	1171.613
2114	855.280	1426.858	1000.936	795.222	2902.188	817.989	1038.696	722.513	471.117	552.066	607.654	1747.776	1222.268	688.346	736.333	510.929	493.424	632.940	650.507	694.299	783.769	836.682	784.785	1146.807	1026.127	882.987	998.940	837.772	1354.605	1861.022	985.505	1066.406	894.356	1228.192	2294.909	976.476	1071.623	924.153	958.912	2521.883	1052.754	1119.352	1820.314	1181.401	1044.134	1065.804	1118.900	1315.792	869.653	1004.405	954.600	852.153	864.840	846.826	740.331	802.521	867.930	1166.572	777.485	913.433	774.771	675.983	591.394	613.386	806.374	819.845	949.648	965.203	761.158	822.408	1135.794	903.104	1182.169
2115	829.261	1329.221	984.046	780.054	2859.995	816.125	1044.544	722.439	438.069	547.910	584.625	1730.770	1202.333	661.712	738.815	508.270	449.834	621.633	649.564	683.067	725.189	830.976	772.108	1094.700	989.434	862.450	1009.115	829.566	1397.563	1842.903	1000.535	1107.360	881.785	1165.729	2396.896	952.187	1053.034	961.739	923.737	2488.752	1034.724	1134.297	1710.436	1176.319	1008.237	1046.265	1117.595	1275.281	866.249	991.262	927.189	856.620	873.155	846.468	762.746	811.279	881.315	1149.550	735.980	914.788	786.236	678.442	589.727	595.904	789.276	817.083	916.682	954.993	745.200	822.272	1106.941	920.839	1195.324
2116	865.325	1225.018	1010.717	788.032	2761.005	827.744	1070.883	729.831	460.414	553.072	602.926	1791.437	1207.497	734.673	753.436	502.865	456.728	642.055	716.100	724.861	741.665	858.720	795.103	1102.429	1000.454	919.265	1029.313	851.201	1431.503	1884.670	1044.155	1152.143	923.718	1236.798	2372.504	927.561	1054.771	1023.597	921.176	2493.883	1024.803	1115.789	1652.614	1185.073	1012.010	1044.037	1158.800	1287.349	905.271	983.810	943.327	891.306	908.663	859.126	777.438	816.503	894.960	1153.114	759.549	969.020	801.752	714.467	612.932	594.378	819.607	850.967	925.074	962.324	766.939	837.581	1123.750	913.970	1234.671
2117	831.420	1167.708	1050.653	823.982	2754.172	851.301	1102.731	765.534	462.124	560.725	592.309	1841.500	1235.820	752.721	801.518	557.683	462.185	664.739	706.948	694.851	744.821	842.673	785.901	1120.557	1026.088	926.033	1064.374	828.023	1411.581	1914.411	1149.525	1205.427	924.945	1255.103	2367.717	929.711	1073.983	998.818	919.324	2515.256	1029.488	1133.453	1637.761	1177.266	1036.144	1044.762	1149	1295.562	908.844	1008.800	973.531	899.454	911.564	1047.632	795.858	809.279	893.885	1175.952	759	1206.094	798.389	714.125	614.742	594.108	807.362	862.122	932.642	971.858	796.933	845.817	1158.765	956.378	1216.480
2118	847.433	1123.035	1044.855	800.158	2640.219	832.091	1096	741.434	454.931	560.737	581.515	1858.730	1209.956	757.236	781.364	530.921	445.477	637.578	674.109	700.794	740.373	842.858	778.776	1087.643	993.493	912.113	1049.077	825.959	1340.844	1865.114	1118.340	1203.486	897.626	1192.059	2340.087	863.272	1028.394	952.040	895.155	2483.188	993.852	1135.117	1558.337	1148.686	996.469	1035.820	1119.621	1310.047	905.796	1004.933	948.913	885.870	915.066	1006.074	768.302	806.103	916.750	1173.262	762.618	1170.867	815.465	733.608	617.508	580.251	804.853	815	940.892	957.682	766.667	811.277	1142.338	927.252	1209.844
2119	839.490	1081.239	1067.884	910.131	2517.031	825.778	1099.339	730.524	461.331	561.437	607.559	1833.328	1185.437	747.029	765.564	515.254	433.430	642.709	679.872	657.149	716.297	839.019	763.395	1149.521	1014.702	885.795	1001.786	835.484	1323.850	1868.303	1166.030	1236.010	885.552	1155.458	2303.035	845.350	1049.543	915.455	881.581	2450.219	980.956	1107.680	1520.121	1157.966	964.701	1004.265	1123.605	1287.552	924.062	974.292	946.767	907.648	925.464	1013.758	774.065	824.309	927.440	1157.961	747.167	1296.305	825.994	715.133	638.409	580.829	799.393	830.088	943.426	978.709	759.752	826.283	1152.040	953.317	1190.502
2120	867.943	1069.221	1055.543	890.719	2443.984	839.920	1143.883	708.746	465.428	568.826	586.140	1867.770	1193.410	805.288	758.564	522.397	432.026	624.935	681.744	671.500	723.297	838.469	782.964	1174.964	1001.488	974.821	999.747	829.539	1304.557	1859.411	1157.190	1207.839	920.669	1161.030	2205.526	876.967	1057.520	964.460	859.068	2394.724	962.586	1111.578	1456.436	1141.652	977.407	1029.921	1116.068	1265.042	927.080	981.123	952.684	924.009	932.729	1042.542	776.325	806.933	925.305	1145.738	741.824	1195	819.567	717.258	607.167	578.817	802.325	839.276	940.267	969.797	778.818	818.361	1148.728	956.126	1184.076
2121	880.108	1016.124	1098.688	872.412	2325.557	816.665	1120.626	708.180	458.731	555.347	605.449	1884.218	1195.809	761.678	742.974	512.119	422.808	624.030	664.626	662.119	707.976	817.005	770.852	1167.857	995.834	947.834	1008.363	826.183	1315.934	1854.481	1279.035	1305.112	915.564	1214.621	2213.809	852.520	1044.863	921.676	866.405	2390.362	956.054	1078.523	1447.822	1118.744	977.026	1007.206	1103.763	1257.531	897.093	992.656	949.731	918.921	931.249	1161.637	782.550	800.164	906.570	1160.834	762.623	1122.251	830.688	741.308	620.621	573.956	790.748	822.210	958.790	962.527	760.230	803.293	1132.368	960.830	1187.631
2122	827.159	974.611	1090.497	844.602	2263.427	848.932	1065.515	688.704	439.945	550.623	600.449	1867.713	1178.574	749.409	725.338	516.738	409.682	633.211	670.701	603.814	706.226	811.649	752.578	1150.943	994.341	930.596	989.516	799.895	1292.946	1874.562	1238.800	1235.892	919.920	1218.892	2191.439	813.520	1031.651	909.977	844.399	2316.413	923.197	1057.305	1348.561	1100.048	956.608	969.307	1059.416	1232.771	885.427	990.887	933.433	912.241	924.227	1084.905	776.692	828.952	903.525	1142.445	771.230	1070.739	836.312	715.425	603.667	550.869	768.730	833.431	948.710	960.459	744.418	806.414	1116.607	940.330	1152.689
2123	850.401	962.310	1085.977	818.480	2125.328	816.369	1066.076	683.402	453.924	535.862	590.676	1892.948	1149.470	724.356	728.728	471.770	403.722	612.759	643.938	600.093	680.005	826.948	758.677	1153.936	982	888.556	974.467	808.242	1276.407	1823.643	1253.425	1164.388	893.969	1274.325	2122.365	796.874	1057.509	866.085	860.865	2409.293	923.108	1073.984	1402.625	1112.531	1016.716	993.492	1078.653	1243.870	912.124	962.836	923.211	880.384	898.028	1098.953	762.763	802.182	907.615	1151.458	758.373	1031.261	807.726	716.225	615.197	558.494	803.018	822.575	938.915	950.426	756.636	809.644	1115.066	938.626	1156.138
2124	860.624	991.212	1109.676	868.507	2014.193	857.830	1081.497	688.058	452.662	557.461	594.699	1932.799	1171.197	748.966	754.056	509.802	423.536	644.603	649.038	637.758	714.976	820.005	755.413	1202.050	1002.307	887.205	978.055	817.146	1239.521	1862.049	1249.920	1122.542	948.086	1264.212	2237.717	938.500	1068.720	928.233	852.811	2337.849	930.438	1090.906	1397.845	1154.633	1013.206	1018.794	1082.705	1254.479	910.093	974.938	939.255	881.500	923.945	1086.058	767.805	804.333	901.815	1148.581	781.652	1023.340	831.357	700.883	627.053	577.422	798.742	832.862	945.210	968.439	756.358	830.644	1126.603	956.070	1195.827
2125	926.930	1069.177	1163.462	952.661	1968.526	897.335	1322.070	752.646	805.076	641.311	646.750	2043.092	1294.639	790.476	816.113	535.833	474.570	701.598	687.100	637.768	754.024	907.986	876.843	1282.814	1051.756	894.728	1049.363	890.352	1292.802	1874.730	1275.910	1124.105	1014.945	1315.749	2339.757	1929.565	1132.589	955.489	930.473	2296.373	981.517	1090.586	1463.712	1235.015	1076.412	1067.974	1210.395	1319	967.618	1014.005	971.684	938.861	969.707	1178.147	899.746	835.309	964.695	1260.052	808.603	1035.044	888.057	780.308	653.962	606.267	886.736	934.354	1012.250	1002.074	813.539	883.817	1219.787	1016.578	1283.031
2126	1047.904	1038.938	1113.422	898.566	2146.474	865.580	1334.719	720.561	1060.903	624.132	600.890	2013.270	1318.831	734.317	824.503	522.452	525.669	711.915	846.213	596.412	727.750	886.052	963.292	1246.821	1016.171	842.086	1001.220	864.817	1256.006	1857.119	1143.210	1044.367	1004.558	1249.192	2179.522	2126.781	1116.457	907.335	900.757	2149.319	935.458	1081.500	1419	1215.459	1002.371	1029.497	1212.074	1249.406	942.716	984.056	941.244	898.014	937.475	1076.021	838.976	801.800	975.405	1196.467	783.931	954.232	835.408	722.050	625.083	581.522	875.675	933.530	983.358	996.365	790.006	859.874	1234.118	996.678	1272.427
2127	955.096	933.566	1045.266	786.801	2351.396	782.920	1187.749	635.804	999.186	594.982	571.478	1825.328	1227.240	667.716	733.728	478.183	543.219	684.286	825.787	509.191	682.080	813.066	891.520	1110.429	939.137	763.940	924.209	799.297	1191.796	1795.730	1019.280	925.490	933.718	1123.892	1981.539	1896.057	1012.006	806.875	835.912	2034.889	877.635	958.742	1254.231	1101.604	913.201	936.614	1140.832	1159.359	861.444	936.744	912.073	868.190	868.348	984.490	728.320	736.927	872.170	1130.956	727.794	874.502	753.637	655.608	559.182	492.932	809.221	834.221	928.312	999.095	737.806	812.848	1125.243	917.156	1187.378
2128	902.408	898.947	1012.370	787.923	2625.328	724.233	1272.538	649.561	946.565	562.245	570.676	1816.494	1116.525	680.264	755.210	469.365	640.305	810.397	981.090	464.325	681.693	812.611	843.695	1170.607	896.912	749.523	881.187	778.662	1146.695	1613.941	976.305	888.493	886.834	1156.581	1835.796	2074.179	1030.577	761.239	811.804	1825.066	871.768	927.453	1193.083	1097.498	896.165	914.614	1110.037	1112.323	811.342	890.887	883.167	882.361	862.657	966.342	764.793	704.727	884.690	1216.031	705.892	899.685	735.739	651.500	553.606	483.438	771.018	819.707	882.875	939.601	702.515	785.005	1208.382	900.413	1044.293
2129	831.350	878.274	981.029	742.575	2850.146	710.824	1202.117	590.497	833.283	517.958	534.919	1746.810	1054.350	645.788	724.605	445.040	649.232	775.533	1008.829	449.784	655.387	784.540	770.650	1083.300	846.854	703.887	867.901	749.950	1123.323	1601.632	923.895	821.853	839.270	1113.251	1726.391	1910.098	1007.594	712.506	773.987	1731.738	826.384	874.062	1132.519	1016.623	830.784	855.841	1044.853	1103.995	785.218	898.210	859.571	1036.782	844.420	905.074	712.290	673.964	827.165	1145.004	673.672	837.773	715.389	630.958	549.924	460.980	705.595	768.818	837.994	905.122	679.927	745.105	1129.434	882.748	1036.809
2130	807.408	851.761	936.555	709.122	2859.979	670.057	1167.170	580.365	683.117	482.671	522.662	1668.563	995.798	604.630	690.682	445.159	547.755	743.553	913.251	411.041	625.061	756.678	729.919	1058.243	837.239	697.662	846.698	723.530	1091.569	1548.800	888.705	789.010	836.804	1075.246	1561.109	1766.004	960.749	693.426	743.520	1658.467	810.453	839.414	1078.610	994.309	791.629	821.413	1030.200	1038.521	756.858	863.908	850.149	1202.120	837.746	857.274	666.183	649.764	814.375	1181.362	660.814	852.906	710.312	616.767	585.076	446.849	712.196	747.260	810.443	880.534	682.321	731.283	1133.018	842.652	982.658
2131	767.898	826.150	930.364	700.543	2941.359	671.972	1116.211	558.148	605.110	464.198	498.838	1654.828	997.246	574.250	657.564	490.286	506.868	694.020	809.758	411.021	613.448	741.664	715.996	1057.436	813.893	681.238	856.665	704.598	1084.132	1520.751	809.495	764.587	810.761	1044.370	1486.891	1608.175	969.251	675.460	740.101	1596.248	810.374	841.820	1071.095	970.068	758.407	796.794	994.316	1021.552	745.876	835.097	820.015	1424.884	817.039	830.263	658.941	649.006	794.175	1123.751	655.152	816.167	718.134	604.967	538.280	441.498	701.902	733.536	817.591	859.013	654.461	698.037	1151.129	831.487	988.191
2132	780.318	797.602	898.960	703.348	2831.943	661.534	1041.205	582.471	558.552	457.778	508.544	1577.868	958.186	598.029	697.482	725.024	474.424	754.060	809	396.613	605.198	722.635	706.188	1057.943	819.254	695.199	834.231	690.767	1051.755	1418.865	824.790	775.881	806.626	1138.921	1457.339	1572.943	983.080	673.182	723.399	1553.319	866.010	839.539	1247.776	1037.275	813.216	827.561	1021.010	1053.422	767.973	847.077	836.473	1296.324	829.602	796.453	652.769	605.376	806.405	1276.563	640.471	841.222	683.650	615.342	551.492	427.323	728.589	739.602	810.688	891.122	660.776	710.639	1194.401	819.257	929.742
2133	811.656	866.876	1027.012	711.959	3053.385	710.812	1086.328	571.206	527.172	482.240	520.316	1644.345	998.639	598.827	708.697	799.357	517.642	727.020	861.270	409.711	650.198	760.976	734.197	1079.921	876.785	740.192	888.516	749.986	1063.389	1518.535	853.220	776.217	853.558	1295.542	1520.409	1467.366	1024.623	708.284	813.459	1783.174	947.606	922.672	1688.080	1139.126	981.211	855.545	1081.384	1153.990	804.809	853.041	837.858	1189.727	849.265	838.626	667.396	654.261	838.590	1212.323	690.495	866.709	683.363	635.717	580.432	465.275	789.822	783.017	831.841	922.608	687.921	775.419	1183.728	870.078	1006.733
